large_category,medium_category,detail_category,body,description
feeling,medium_unknown,▼なおす・かいふく・もどす▼,┣o(^^ )オカタヅケ( ^^)o┰,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,┤o(^^ )オカタヅケ( ^^)o┰,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,┤o(¯ー¯ )オカタヅケ( ¯ー¯)o┰,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,.:.┣ヘ(^^;ヘ)Ξ(^_^)/┳━┳ ドウゾ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,(;・_・)_┳━┳ よっしょよいしょ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,:⌒┻o(-_- )ヤレヤレ( -_-)o┳ドッコイショ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,モドシ ├o(^^o ) ≡ ( o^^)o┬ モドシ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,(へ・_・)へ ┳━┳ モドシモドシ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,(ヘ^^;;)ヘ...┬ サササーッ モドソ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,┳┳ ヘ(ToTヘ) モドサナキャネ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,┳┳ ヘ(ToTヘ) ヨイショ,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,(;-o-)ノ◇ミ 消火!,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,(;-o-)ノ◇ミ_ ジュー,
feeling,medium_unknown,▼なおす・かいふく・もどす▼,23,
feeling,medium_unknown,▼おう・おい・ついせき▼,C= C= C= C= (o >ロ)oマテマテー,
feeling,medium_unknown,▼おう・おい・ついせき▼,ε=ε=ε=( ^o^)/マテマテーー!,
feeling,medium_unknown,▼おう・おい・ついせき▼,C= C= C= (((((((∧`´)∧ 待ってくれ,
feeling,medium_unknown,▼おう・おい・ついせき▼,マテー (ノ▽¯)ノ ф,
feeling,medium_unknown,▼おう・おい・ついせき▼,((((( マテーッ ( ;°o°)/ ミ□,
feeling,medium_unknown,▼おう・おい・ついせき▼,コラ!!(メ°゜)ノ    。。。ヘ(。><)ノ,
feeling,medium_unknown,▼おう・おい・ついせき▼,イカナイデェェェェ (((/TT)/ (((メーー),
feeling,medium_unknown,▼おう・おい・ついせき▼,ε=ε=ε=ε┏(。´Д`。)┛まて,
feeling,medium_unknown,▼おう・おい・ついせき▼,((((((((((((((((((((/^0^)/キャハハハハ 待て待てぇ,
feeling,medium_unknown,▼おう・おい・ついせき▼,マテェー ((/`´)/  。。。(( ><),
feeling,medium_unknown,▼おう・おい・ついせき▼,マテェ...(((へ^^)へ  ...((((°O°;) イヤァァ,
feeling,medium_unknown,▼おう・おい・ついせき▼,ф \(ε¯\),
feeling,medium_unknown,▼おう・おい・ついせき▼,"""(/¯▽)/ ф""""""""""""""""ф \(▽¯\)""",
feeling,medium_unknown,▼おう・おい・ついせき▼,∞’’’ヾ(^o^ヾ)マテマテー,
feeling,medium_unknown,▼おう・おい・ついせき▼,(ノ^o^)ノ'''∞ チョウチョマテー,
feeling,medium_unknown,▼おう・おい・ついせき▼,(/▽¯)/ ф,
feeling,medium_unknown,▼おう・おい・ついせき▼,"""(/¯▽¯)/ ф""""""""""",
feeling,medium_unknown,▼おう・おい・ついせき▼,ヘ(;‥)ノ コラマテッ  ((((((;++)'ゼエゼエ,
feeling,medium_unknown,▼おう・おい・ついせき▼,(ノ° °)ノ ア、クチ ガ。。。  ф,
feeling,medium_unknown,▼おう・おい・ついせき▼,C= C= C= ヽ(T 0 T)ノ ドコヘイク ф フワフワ,
feeling,medium_unknown,▼おう・おい・ついせき▼,(^ ф ^) クッツイタ!,
feeling,medium_unknown,▼おう・おい・ついせき▼,\(°o゜\) \(_”)=3  マテヤ,
feeling,medium_unknown,▼おう・おい・ついせき▼,ウラァ ―== ((メ--)   (°o°; ゲゲッ,
feeling,medium_unknown,▼おう・おい・ついせき▼,マテー ( ゛ `)_/    。。@@@@◎◎ΞΞ (; ^ ^),
feeling,medium_unknown,▼おう・おい・ついせき▼,マチナ (;Q)      (/´θ`)/,
feeling,medium_unknown,▼おう・おい・ついせき▼,マテェ (((^^)  ((((((( ^^),
feeling,medium_unknown,▼おう・おい・ついせき▼,(m--)m,
feeling,medium_unknown,▼おう・おい・ついせき▼,(m^^)m,
feeling,medium_unknown,▼おう・おい・ついせき▼,"""""""マテェー、、、(ノ'')ノ """"""",
feeling,medium_unknown,▼おう・おい・ついせき▼,(ノ゜ ゜)ノ ω  ハナガトンデク  ヒラヒラ,
feeling,medium_unknown,▼おう・おい・ついせき▼,ε=ε=ε=ε=ε=ヽ(T T)ノマッテハナ--  ωトコトコ,
feeling,medium_unknown,▼おう・おい・ついせき▼,ε=ε= (ノ゜ω゜)ノ  ハッ モドッタ,
feeling,medium_unknown,▼おう・おい・ついせき▼,32,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(。_゜)〃ドテ!,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ミ(ノ^^)ノ スチャッ(o_ _)o ドテッ (o- -)o ムクッ (。・_・。)ノ 登場♪,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ミ(ノ^^)ノ スチャッ (o_ _)o ドタッ (o- -)o ムクッ ヽ(´▽`)/登場♪,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(((((((((((o_ _)o ドテッ  出口,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,* ・・ ・・(o_ _)o  コケ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(メ▲▼)ノ ドテ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ヽ(*ω。)ノ コケッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,○┼< バタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,>┼○ バタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(。^。)コケ!,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(°_。)ズリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(_ _;)…パタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(o ><)oドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(.-.)(:I )(゜-゜)( I:) (.-.)(:I )(゜-゜)( I:) ゴロゴロ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(._・)ノ コケ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(_□_:)!!,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,O=(_ _;; バタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,o_ _)oパタ (o- -)oムクッ (o°▽°)oニパッ (o_△_)oゴロン(o_ _)o,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,o_ _)oパタ (o- -)oムクッ (o°▽°)oニパッ (o_△_)oゴロン(o_ _)o.。o○グー,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(°o°)(°o。)(。o。)(。o°)(°o°)(°o。)(。o。)(。o°)ゴロゴロ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ミ(ノ^^)ノスチャッ (o_ _)o ドテッ (o- -)o ムクッ o(- -;*)ゞ デレッ♪,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(o°▽°)oニパッ (o_△_)oゴロン(o°▽°)oニパッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,_(__)_◎バタンキュー,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,_(_”_;)_バタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,_(__ ;)_バタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,\(¯゜¯)/どたぁ..,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,( o _  _ ) o ドテッ( o _  _ ) o ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,シン O=(_ _  パタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,……(o_ _)o パタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(_xx)_バタッ…,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,o( _ _ )o†パタッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(゜〇゜;)グフッ・・・グデッ(o_ _)oバタッ。,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ゞ(_。_)ゞ パタリッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(ノ_ _)ノ コケッ!,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ヘ(_ _ヘ) コケッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,_(. ・)/ ドテ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ヽ。◇°ノ ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(。_・) トテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(・_。)ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ヽ(。_・) (・_。)/ コケッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(#/__)/ ドテ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ヘ(_ _ヘ)コケッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,ミ(ノ;_ _)ノ =3 ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,o_ _)o ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(,_’) ドテッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(((#/__)/ ドテ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,((((((o_ _)o ☆,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(((;¯∇¯)((((;_△_) コケッ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,◎+<バタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,●+<バタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,○┼< バタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,(_ ..)_ バタリ,
feeling,medium_unknown,▼こける・ころぶ・たおれる・てんとう▼,53,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,☆ミミι( e_e)ノ ピョコ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,☆ミ(ノ^^)ノ ピョン♪,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,^^( ・ ・ )^^^ パタパタ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,⌒( °°)⌒ パタパタ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,"""""""ε(・ω・)3゛ パタパタ""",
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,ε= (ノ**)ノ ジャーンプ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼, バタバタ ⌒(; °°)⌒,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,^(・0・ )^- ^(・0・ )^- パタパタ -^( ・0・)^ -^( ・0・)^,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,バサッバサッ ヘ(・_・)へ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,ヘ(・_・)へ バサッバサッ,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,☆ミヽ(。><)ノ ピョン,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,。。。ピョン ミ ピョン ミ(#・・)。,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,ピョーン °゜°。。ヘ(;^^)/,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,|(¯o¯)| → \(¯O¯)/ → __(o)__落ちるー,
feeling,medium_unknown,▼とぶ・うく・じゃんぷ▼,14,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)( ^_)( ^)( )(^ )(_^ )(^_^) クルクルー,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)(^-^)( ^ )(。 。)(・_・)(^_^) タテ マワリー!,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(.-.)(:I )(゜-゜)( I:) (.-.)(:I )(゜-゜)( I:),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(;_;)( ;_)( ;)(  )(; )(_; )(;_;)(T-T),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)( ^_)( ^)(  )(^ )(_^ )(・_・)クルクルー,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)( ^_)( ^)( )(^ )(_^ )(@_@) クル,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(@-@)(-@ )(@ )( )( @)( @-)(@-@) メガマワルー,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(T^T)(^T )(T )( )( T)( T^)(T^T),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^o^)(o^ )(^ )( )( ^)( ^o)(^o^),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,( ^ o ^ )(o ^ )( ^  )(   )(  ^ )(  ^ o)( ^ o ^ ) クルクル,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^-^)(-^ )(^ )(  )( ^)( ^-)(^-^),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(T_T)( T_)( T)(  )(T )(_T )(T_T),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,ヨッ((^o^))クル( ^^)( ^)( )(^ )(^^ )クル((^o^))ハッ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)(^-^)( ^ )(。 。)(・_・)(^_^)タテ マワリィ!,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(*^^*)(^^* )(^* )(* )( *)( *^)( *^^)(*^^*)クルクルッ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(¨)( :)(..)(: ),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,((^^) (( ^)) (( )) ((^ )) (^^))クルクル,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,クルリンヽ( ^^)ノヽ(^ ) ヾ(^^(^.^)ノクルクル クルリンヽ(^^ )ヾ(^^),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(_)(_-)(-:)(..)(:-)(-_)(_)クルリ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(¯―¯)(_―_)(¯―¯)(_―_)ゴロンゴロン,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,ヽ(*^^*)( *^^)( *^)( *)(  )(* )(^* )(^^* )(*^^*)ノ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(¯ー¯)(¯-)( ¯)( )(¯ )(-¯ )(¯ー¯),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,( ⌒▽⌒)( ⌒▽)(  ⌒)(   )(⌒  )(▽⌒ ),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(・_・)( ・_)( ・)( )(・ )(_・ )(・_・)(・_・+) くるくるキラリッ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(.-.)(:I )(°-°)( I:) (.-.)(:I )(°-°)(  I:),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(°o°)(°o。)(。o。)(。o°)(°o°)(°o。)(。o。)(。o°) ゴロゴロ,
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(*_*)( *_)( *)(  )(* )(_* )(*_*),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(・・)(: )(..)( :)(・・),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(・・)(・ )( )( ・)(・・),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(^_^)( ^_)( ^)(  )(^ )(_^ )(^_^),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,(o|o)( o|)( o)( | )(o )(|o )(o|o),
feeling,medium_unknown,▼まわる・くるくる・かいてん▼,31,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,((¯_¯ )( ¯_¯)) いいえ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ダメ! (T∇T )( T∇T) ダメ!,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ヾ(≧∇≦)〃ヤダヤダ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(;_; )( ;_;)チガウチガウ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ブンブン(>_< )三( >_<) ブンブン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(-- )( --)(-- )( --) ウウン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ヾ(¯o¯;) チガウヨ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,((・・ )( ・・)) ウウン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(>_< )イヤッ( >_<) イヤッ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ブンブン (>_< )Ξ( >_<) ブンブン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ヾ(≧∇≦)ゞ チガウ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,チガーウ (-_-)ノノ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,((°°;)プルプル(;°°)),
feeling,medium_unknown,▼きょひ・いいえ・いや▼,。(>_<;=;>_<)。,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(-- )( --)(-- )( --) ウウン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ー(^^ー) ちがーう (ー^^)ー,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(-_-;)(;-_-) チガウチガウ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,(・_・ ) ( ・_・) ブルンブルン,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ダメ (T^T )( T^T) ダメ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,イヤイヤo(><;)o o(;><) o,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,m( ><)m イヤ m(>< )mイヤ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,"""(ー_ー )ノ"""" パス""",
feeling,medium_unknown,▼きょひ・いいえ・いや▼,"""""""((_- )( -_))""""""",
feeling,medium_unknown,▼きょひ・いいえ・いや▼,ゞ(+ヘ+)ノ コナイデ,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,"""イヤイヤ""""o(><;)o o(;><)o""""""",
feeling,medium_unknown,▼きょひ・いいえ・いや▼,イヤイヤ o(>_<)o ☆,
feeling,medium_unknown,▼きょひ・いいえ・いや▼,26,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(≧∇≦)b OK!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(゜ー☆)(。_☆)(゜-☆)(。_☆)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,キラーン d(-_☆)了解!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(`◇´)ゞアイアイサー!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,c (^ ^) すこしわかるよ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(o・。・o) あっそっか,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(⌒^⌒)b なるほど,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(゜ー゜)(。_。)(゜゜)(。_。)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ラジャ!(¯-¯)ゞ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ヽ( ´ ▽ ` )ノ ハーイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ラジャ!(@^▽^@)ゞ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,うん!( ^-^ ),
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,"""ハイヨ ( ^ - ^"""")/""",
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,○-○ ブラジヤー!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(・◇・)ゞ リョウカイッ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(σ_σ)ゞイエッサー,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,りょかい!(@^▽゜@)ゞ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(^-^ゝ了解!!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(≧∇≦)ノ ハーイ♪,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(・。・)ノ ハーイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(⌒^⌒)b うん,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,('◇')ゞ らじゃ!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(ノ^_^) ハイ!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,( ロ_ロ)ゞ カシコマリマシタ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,∠(^_^) ラジャー!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(°ー°)(。_。)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(* ¨)(* ・・)(¨ *)(・・ *)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,( ^ ^ )( - - )( ^ ^ )( - - )ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(^・ェ・^)(^._.^)(^・ェ・^)(^._.^)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(’-’)(,_,)(’-’)(,_,)ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ニャンニャン(=°ー°)(。_。=)(°ー°=)(=。_。),
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(゜゜)(。。)(゜゜)(。。),
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(゜ー゜)(。_。)(゜-゜)(。_。) ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(°°;)(。。;))((;°°)(;。。) ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(¯ー¯(_ _(¯ー¯(_ _ ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(¯ー¯)(ー_ー)(¯ー¯)(ー_) ウムウム,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(*¨)(*・・)(¨*)(・・*) うんうん,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ウニウニ(--)(__)(--)(__)ウニウニ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(`^´ゝラジャー,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,★\(ハ¯ー¯イ)/★,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,Zzz (。-_-。)ノ ハイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(¯Λ¯)ゞ んむっ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ラジャ (`_´ )ゞ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(・・)> ラジャ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ラジャ (`-´ )ゞ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,/(・。・) 了解!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(o¯∇¯o) ハーイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(⌒◇⌒) ハイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(^◇^)OK!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,/(†〇†)ラジャー,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(`^´ゝラジャー,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,( ^ - ^ )ゝ ラジャ!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,()> ラジャ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(^0^ゞ らじゃ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(・_・)> ラジャ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(/ '∂')ゞ ラジャ!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(`o´ヾ リョウカイシマシタ!,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(*^▽^*)ノ ハイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ハーイ♪ ( ^ O ^ )/,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,ウ・・・・ウン ( ・ _ ・ ),
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,うん!“O( ^ - ^ )O”,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(゜゜(。。(゜゜(。。 ウンウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(。¯_¯。) ハイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(-o-) ハーイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(@`▽´@)/ ハイッ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(*^-°)v オッケェイ♪,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(σ_σ)イエース,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(o^・^o) ウン,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(@^0^@) ホーイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,\(o‥o) ハイハイ,
feeling,medium_unknown,▼りょうかい・はい・らじゃ・しょうち・うん・なっとく▼,(э。э)b OK,
